OBJECTID,linqmap_type,linqmap_subtype,pubDate,linqmap_reportDescription,linqmap_city,linqmap_street,linqmap_nearby,linqmap_roadType,linqmap_reportMood,linqmap_reportRating,linqmap_expectedBeginDate,linqmap_expectedEndDate,linqmap_magvar,nComments,linqmap_reliability,update_date,x,y
16669,JAM,JAM_STAND_STILL_TRAFFIC,05/15/2022 09:40:07,,,4 דרום,,3,0,5,,,202,0,8,1652608382355,188075.4299999997,671649.3000000007
16670,JAM,JAM_HEAVY_TRAFFIC,05/15/2022 09:50:40,,הרצליה,שבעת הכוכבים,,2,0,5,,,253,0,5,1652608382355,182967.50999999978,674247.5299999993
16671,ROAD_CLOSED,ROAD_CLOSED_EVENT,01/04/2022 21:37:09,,אור יהודה,יגאל אלון,,2,0,0,,,0,0,10,1652608382355,186290.90000000037,659876.8599999994
16672,JAM,JAM_MODERATE_TRAFFIC,05/15/2022 09:34:03,,תל אביב - יפו,החרש,,2,0,5,,,13,0,6,1652608382356,179777.26999999955,662925.9600000009
16673,ROAD_CLOSED,ROAD_CLOSED_EVENT,03/31/2022 15:13:17,,רמת גן,רוקח,,1,0,0,,,0,0,10,1652608382356,182134.7000000002,666640.9199999999
16674,WEATHERHAZARD,,05/15/2022 09:47:46,,,6 צפון,,3,0,5,,,7,0,10,1652608382356,196469.4299999997,653602.8399999999
16675,ROAD_CLOSED,ROAD_CLOSED_EVENT,02/03/2022 14:42:06,,תל אביב - יפו,שד ירושלים,,2,0,0,,,0,0,6,1652608382357,177434.91000000015,662363.7100000009
16676,ROAD_CLOSED,ROAD_CLOSED_EVENT,02/03/2022 14:42:05,,תל אביב - יפו,שד ירושלים,,2,0,0,,,0,0,10,1652608382357,177334.5,661514.4299999997
16677,JAM,JAM_STAND_STILL_TRAFFIC,05/15/2022 09:42:49,,,4 דרום,,3,0,5,,,192,0,5,1652608382357,186063.26999999955,668930.9600000009
16678,JAM,JAM_STAND_STILL_TRAFFIC,05/15/2022 09:34:35,,,ל-20 איילון דרום,,4,0,5,,,181,0,5,1652608382358,181604.41000000015,667799.9800000004
16679,JAM,JAM_STAND_STILL_TRAFFIC,05/15/2022 09:28:38,,,"ל-4 תל אביב, אשדוד",,4,0,5,,,252,0,5,1652608382358,185398.41000000015,663637.6999999993
16680,ROAD_CLOSED,ROAD_CLOSED_EVENT,02/03/2022 14:42:05,,תל אביב - יפו,שד ירושלים,,2,0,0,,,0,0,10,1652608382358,177347.7999999998,661625.0600000005
16681,ROAD_CLOSED,ROAD_CLOSED_EVENT,02/03/2022 14:42:05,,תל אביב - יפו,שד ירושלים,,2,0,0,,,0,0,10,1652608382358,177401.2000000002,662045.3599999994
16682,JAM,JAM_HEAVY_TRAFFIC,05/15/2022 09:51:20,,,4 דרום,,6,0,5,,,189,0,5,1652608382359,190789.54000000004,689817.1099999994
16683,JAM,JAM_STAND_STILL_TRAFFIC,05/15/2022 09:45:18,,,6 דרום,,3,0,5,,,185,0,5,1652608382359,201310.0,690062.1199999992
16684,WEATHERHAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,05/15/2022 09:24:19,,רחובות,411 מערב,,6,0,5,,,330,0,10,1652608382359,178190.6200000001,644970.25
16685,JAM,JAM_STAND_STILL_TRAFFIC,05/15/2022 09:50:23,,תל אביב - יפו,עולי ציון,,2,0,0,,,331,0,5,1652608382360,177199.8799999999,662258.5899999999
16686,WEATHERHAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,05/15/2022 09:49:03,,,40 צפון,,6,0,5,,,354,0,9,1652608382360,191390.23000000045,659728.0700000003
16687,ROAD_CLOSED,ROAD_CLOSED_EVENT,02/03/2022 14:42:06,,תל אביב - יפו,שד ירושלים,,2,0,0,,,0,0,6,1652608382360,177413.54000000004,662175.6099999994
16688,JAM,JAM_HEAVY_TRAFFIC,05/15/2022 09:38:14,,תל אביב - יפו,קרית שאול,,1,0,5,,,158,0,5,1652608382361,183240.91999999993,670599.0299999993
16689,JAM,JAM_STAND_STILL_TRAFFIC,05/15/2022 09:44:40,,,"ל- בני ברק, רמת גן",,4,0,5,,,274,0,5,1652608382361,185466.46999999974,667535.6400000006
16690,ROAD_CLOSED,ROAD_CLOSED_EVENT,02/06/2022 09:05:17,,תל אביב - יפו,שד ירושלים,,2,0,0,,,0,0,6,1652608382361,177381.58999999985,662031.7899999991
16691,JAM,JAM_HEAVY_TRAFFIC,05/15/2022 09:23:52,,,6 דרום,,3,0,5,,,202,0,9,1652608382362,201242.25,694885.5999999996
16692,ROAD_CLOSED,ROAD_CLOSED_EVENT,05/07/2022 19:00:04,,תל אביב - יפו,יהודית,,2,0,0,,,0,0,10,1652608382362,180244.75,664183.7100000009
16693,JAM,JAM_HEAVY_TRAFFIC,05/15/2022 09:36:15,,,"ל- קריית אונו, גבעת שמואל",,4,0,5,,,255,0,5,1652608382362,187096.0599999996,664112.2300000004
16694,JAM,JAM_STAND_STILL_TRAFFIC,05/15/2022 09:32:25,,,"ל-5 תל אביב, 444 ראש העין",,4,0,5,,,224,0,5,1652608382363,194679.6200000001,669879.6500000004
16695,ROAD_CLOSED,ROAD_CLOSED_EVENT,03/07/2022 21:14:57,,תל אביב - יפו,לוינסקי,,17,0,0,,,0,0,10,1652608382364,178540.1799999997,663026.1099999994
16696,WEATHERHAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,05/15/2022 09:43:41,,,,,3,0,5,,,254,0,10,1652608382364,179096.3200000003,651841.8300000001
16697,WEATHERHAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,05/15/2022 09:47:11,,,431 מזרח,,3,0,5,,,107,0,10,1652608382364,188442.13999999966,646416.9700000007
16698,ROAD_CLOSED,ROAD_CLOSED_EVENT,04/22/2022 12:08:20,,תל אביב - יפו,שתולים,,1,0,0,,,0,0,10,1652608382365,180749.91999999993,661572.5
16699,JAM,JAM_HEAVY_TRAFFIC,05/15/2022 09:33:11,,,40 צפון,,6,0,5,,,42,0,7,1652608382365,189039.21999999974,647667.2400000002
16700,JAM,JAM_STAND_STILL_TRAFFIC,05/15/2022 09:34:00,,תל אביב - יפו,שינקין,,2,0,5,,,106,0,5,1652608382365,179142.83999999985,663973.5199999996
16701,JAM,JAM_STAND_STILL_TRAFFIC,05/15/2022 09:16:40,,,1 מערב,,3,0,5,,,311,0,6,1652608382366,183147.0599999996,658532.75
16702,JAM,JAM_HEAVY_TRAFFIC,05/15/2022 09:50:37,,הרצליה,הגדעונים,,2,0,5,,,279,0,5,1652608382366,182880.54000000004,676347.1699999999
16703,ROAD_CLOSED,ROAD_CLOSED_EVENT,04/12/2022 08:45:04,,רמת השרון,הנצח,,1,0,0,,,0,0,6,1652608382366,185909.0499999998,672709.9700000007
16704,JAM,JAM_HEAVY_TRAFFIC,05/15/2022 09:46:23,,רמת גן,החשמונאים,,1,0,5,,,273,0,5,1652608382367,182126.41000000015,665280.75
16705,ROAD_CLOSED,ROAD_CLOSED_EVENT,03/07/2022 21:14:58,,תל אביב - יפו,לוינסקי,,17,0,0,,,0,0,6,1652608382367,178698.5599999996,663005.4399999995
16706,ROAD_CLOSED,ROAD_CLOSED_EVENT,04/05/2022 09:56:53,,רמת גן,תלפיות,,1,0,0,,,0,0,10,1652608382368,182281.0499999998,666002.6300000008
16707,JAM,JAM_STAND_STILL_TRAFFIC,05/15/2022 09:32:09,,,20 איילון צפון,,3,0,5,,,348,0,8,1652608382369,177637.5499999998,658630.1899999995
16708,ROAD_CLOSED,ROAD_CLOSED_EVENT,12/09/2021 18:41:55,,יהוד-מונוסון,תמר,,1,0,0,,,0,0,10,1652608382369,188299.21999999974,659292.9600000009
16709,JAM,JAM_HEAVY_TRAFFIC,05/15/2022 09:40:52,,בני ברק,בארי,,1,0,5,,,342,0,6,1652608382369,183995.5700000003,664968.1699999999
16710,JAM,JAM_STAND_STILL_TRAFFIC,05/15/2022 09:50:38,,,40 צפון,,6,0,5,,,33,0,5,1652608382369,189249.8099999996,647973.8399999999
16711,JAM,JAM_STAND_STILL_TRAFFIC,05/15/2022 09:33:48,,תל אביב - יפו,שד קרן קיימת לישראל,,2,0,5,,,98,0,5,1652608382369,182872.40000000037,669542.1799999997
16712,WEATHERHAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,05/15/2022 09:50:31,,,4 דרום,,3,0,5,,,204,0,8,1652608382369,181264.91000000015,655942.0999999996
16713,JAM,JAM_STAND_STILL_TRAFFIC,05/15/2022 09:06:20,,,4 דרום,,3,0,5,,,200,0,10,1652608382369,184653.54000000004,663052.5700000003
16714,WEATHERHAZARD,HAZARD_ON_ROAD_TRAFFIC_LIGHT_FAULT,05/15/2022 09:27:57,,הרצליה,פינסקר,,2,0,5,,,279,0,5,1652608382370,184065.50999999978,675084.3900000006
16715,ROAD_CLOSED,ROAD_CLOSED_EVENT,01/04/2022 21:37:10,,אור יהודה,יגאל אלון,,2,0,0,,,0,0,10,1652608382370,186255.74000000022,659726.9600000009
16716,JAM,JAM_MODERATE_TRAFFIC,05/15/2022 09:41:27,,,,,7,0,5,,,343,0,5,1652608382370,185342.15000000037,681150.7899999991
16717,JAM,JAM_HEAVY_TRAFFIC,05/15/2022 09:51:21,,פתח תקווה,דרך ירושלים,,6,0,5,,,354,0,6,1652608382371,190896.2999999998,666885.6799999997
16718,JAM,JAM_HEAVY_TRAFFIC,05/15/2022 09:49:59,,תל אביב - יפו,,,2,0,5,,,249,0,5,1652608382371,181118.24000000022,667584.6899999995
16719,ROAD_CLOSED,ROAD_CLOSED_EVENT,02/03/2022 14:42:06,,תל אביב - יפו,שד ירושלים,,2,0,0,,,0,0,6,1652608382372,177356.33999999985,661702.3200000003
16720,ROAD_CLOSED,ROAD_CLOSED_EVENT,01/04/2022 21:37:10,,אור יהודה,יגאל אלון,,2,0,0,,,0,0,8,1652608382373,186255.74000000022,659726.9600000009
16721,WEATHERHAZARD,HAZARD_ON_ROAD_CONSTRUCTION,02/07/2021 04:00:00,חסר מידע,,,,0,0,0,,,0,0,10,1652608382373,178825.86000000034,665089.1799999997
16722,JAM,JAM_STAND_STILL_TRAFFIC,05/15/2022 09:20:47,,,6 דרום,,3,0,5,,,177,0,10,1652608382373,201395.63999999966,691511.5899999999
16723,JAM,,05/15/2022 09:36:20,,בני ברק,אור החיים,,1,0,5,,,95,0,5,1652608382373,184574.63999999966,665686.5600000005
16724,JAM,JAM_MODERATE_TRAFFIC,05/15/2022 09:46:01,,רחובות,דרך הים,,2,0,5,,,67,0,5,1652608382373,179595.96999999974,644199.1199999992
16725,JAM,,05/15/2022 09:30:42,,,,,4,0,5,,,69,0,6,1652608382374,190396.25,654817.5299999993
16726,JAM,JAM_MODERATE_TRAFFIC,05/15/2022 09:46:04,,כפר סבא,סוקולוב,,2,0,5,,,5,0,5,1652608382375,190852.34999999963,675365.7599999998
16727,JAM,JAM_STAND_STILL_TRAFFIC,05/15/2022 09:37:16,,תל אביב - יפו,נחלת יצחק,,2,0,5,,,288,0,5,1652608382375,181058.50999999978,664684.8599999994
16728,ROAD_CLOSED,ROAD_CLOSED_EVENT,05/14/2022 21:00:04,,תל אביב - יפו,ציונה תגר,,1,0,0,,,0,0,6,1652608382375,176901.25999999978,661672.7599999998
16729,ROAD_CLOSED,ROAD_CLOSED_EVENT,04/22/2022 12:08:20,,תל אביב - יפו,שתולים,,1,0,0,,,0,0,6,1652608382375,180770.2999999998,661493.5800000001
16730,WEATHERHAZARD,,05/15/2022 09:49:46,,,6 צפון,,3,0,5,,,2,0,10,1652608382375,196962.2000000002,656660.7100000009
16731,JAM,JAM_MODERATE_TRAFFIC,05/15/2022 09:20:35,,,412 צפון,,6,0,5,,,47,0,9,1652608382375,183558.9400000004,656644.3599999994
16732,JAM,JAM_HEAVY_TRAFFIC,05/15/2022 09:35:14,,,,,4,0,5,,,270,0,6,1652608382375,186079.8200000003,663899.5
16733,JAM,JAM_STAND_STILL_TRAFFIC,05/15/2022 09:25:51,,,4 צפון,,3,0,5,,,6,0,6,1652608382376,175529.45999999996,647722.4499999993
16734,JAM,JAM_STAND_STILL_TRAFFIC,05/15/2022 09:39:49,,רמת גן,"הרא""ה",,2,0,5,,,281,0,7,1652608382376,183515.5499999998,665633.7899999991
16735,JAM,JAM_STAND_STILL_TRAFFIC,05/15/2022 09:49:01,,,"ל-4 חיפה, 1 ירושלים תל אביב",,4,0,4,,,25,0,5,1652608382376,182772.6799999997,657493.3300000001
16736,ROAD_CLOSED,ROAD_CLOSED_EVENT,03/07/2022 21:14:58,,תל אביב - יפו,לוינסקי,,16,0,0,,,0,0,10,1652608382377,178580.53000000026,663032.5
16737,JAM,JAM_STAND_STILL_TRAFFIC,05/15/2022 09:05:20,,קריית אונו,שד אהרון קציר,,2,0,5,,,335,0,8,1652608382377,185617.98000000045,663330.4800000004
16738,WEATHERHAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,05/15/2022 09:44:54,,,471 מערב,,6,0,5,,,270,0,10,1652608382377,194119.6900000004,663902.3699999992
16739,WEATHERHAZARD,HAZARD_ON_ROAD_CAR_STOPPED,05/15/2022 09:50:04,,,20 איילון צפון,,3,0,5,,,14,0,9,1652608382377,179959.4400000004,662854.0700000003
16740,JAM,JAM_STAND_STILL_TRAFFIC,05/15/2022 09:34:09,,פתח תקווה,זאב זבוטינסקי,,2,0,5,,,267,0,6,1652608382377,186050.71999999974,666656.5
16741,ROAD_CLOSED,ROAD_CLOSED_EVENT,02/03/2022 14:42:06,,תל אביב - יפו,שד ירושלים,,2,0,0,,,0,0,10,1652608382377,177363.59999999963,661768.3800000008
16742,JAM,JAM_MODERATE_TRAFFIC,05/15/2022 09:41:09,,,20 איילון צפון,,3,0,4,,,3,0,5,1652608382378,180645.28000000026,664302.4000000004
16743,JAM,JAM_STAND_STILL_TRAFFIC,05/15/2022 09:43:49,,כפר שמריהו,המעפילים,,2,0,5,,,276,0,5,1652608382378,183453.95999999996,676268.0399999991
16744,WEATHERHAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,05/15/2022 09:35:46,,,"ל-551 כוכב יאיר, טייבה",,4,0,5,,,36,0,10,1652608382378,196426.20999999996,678924.9199999999
16745,JAM,JAM_MODERATE_TRAFFIC,05/15/2022 09:41:10,,רמת גן,אסף,,1,0,5,,,54,0,5,1652608382379,182093.0700000003,666356.9700000007
16746,JAM,JAM_STAND_STILL_TRAFFIC,05/15/2022 09:35:31,,הרצליה,,,20,0,5,,,6,0,5,1652608382379,183406.5499999998,674572.7799999993
16747,JAM,JAM_STAND_STILL_TRAFFIC,05/15/2022 09:42:32,,גבעתיים,כצנלסון,,2,0,5,,,309,0,7,1652608382379,182746.7000000002,664885.5099999998
16748,ROAD_CLOSED,ROAD_CLOSED_EVENT,04/14/2022 19:43:34,,יהוד-מונוסון,נורדאו,,1,0,0,,,0,0,10,1652608382380,189948.20999999996,659628.6099999994
16749,ROAD_CLOSED,ROAD_CLOSED_EVENT,03/22/2022 16:00:02,,תל אביב - יפו,בן יהודה,,2,0,0,,,0,0,10,1652608382380,178693.75,665885.8900000006
16750,JAM,JAM_HEAVY_TRAFFIC,05/15/2022 09:36:04,,בני ברק,דרך אם המושבות,,2,0,5,,,252,0,5,1652608382380,184299.54000000004,667467.4199999999
16751,JAM,JAM_STAND_STILL_TRAFFIC,05/15/2022 09:49:48,,,6 דרום,,3,0,5,,,201,0,8,1652608382380,197975.03000000026,681552.6199999992
16752,JAM,JAM_STAND_STILL_TRAFFIC,05/15/2022 09:10:53,,,6 דרום,,3,0,5,,,211,0,9,1652608382381,196279.46999999974,653200.8000000007
16753,JAM,JAM_STAND_STILL_TRAFFIC,05/15/2022 09:22:57,,,42 צפון,,6,0,5,,,358,0,5,1652608382381,179863.21999999974,651743.1300000008
16754,WEATHERHAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,05/15/2022 09:51:31,,,4 דרום,,6,0,5,,,189,0,5,1652608382381,190776.1200000001,689734.7699999996
16755,JAM,JAM_STAND_STILL_TRAFFIC,05/15/2022 09:40:23,,,6 דרום,,3,0,5,,,213,0,10,1652608382382,196500.23000000045,679093.1899999995
16756,JAM,,05/15/2022 09:24:26,,תל אביב - יפו,המסגר,,2,0,5,,,9,0,6,1652608382382,179814.16999999993,663114.7799999993
16757,ROAD_CLOSED,,05/15/2022 09:26:24,,גבעתיים,קרן קיימת לישראל,,2,0,5,,,0,0,5,1652608382382,181825.73000000045,665110.5500000007
16758,JAM,JAM_STAND_STILL_TRAFFIC,05/15/2022 09:36:47,,,6 דרום,,3,0,5,,,198,0,10,1652608382384,201139.5700000003,689195.3699999992
16759,JAM,JAM_STAND_STILL_TRAFFIC,05/15/2022 09:47:44,,,2 דרום,,3,0,5,,,193,0,5,1652608382384,187739.9299999997,692421.7699999996
16760,WEATHERHAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,05/15/2022 09:43:06,,,7 מערב,,3,0,5,,,248,0,10,1652608382384,182616.24000000022,634604.3000000007
16761,JAM,JAM_HEAVY_TRAFFIC,05/15/2022 09:09:24,,,6 דרום,,3,0,5,,,213,0,10,1652608382384,200614.1200000001,688199.7799999993
16762,JAM,JAM_STAND_STILL_TRAFFIC,05/15/2022 09:25:30,,,4 דרום,,3,0,5,,,186,0,5,1652608382384,185580.78000000026,665832.9000000004
16763,ROAD_CLOSED,ROAD_CLOSED_EVENT,02/06/2022 09:06:34,,תל אביב - יפו,,,2,0,0,,,0,0,10,1652608382384,177395.46999999974,662145.5199999996
16764,WEATHERHAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,05/15/2022 09:46:36,,,1 מזרח,,3,0,5,,,135,0,10,1652608382385,195872.20999999996,642611.7300000004
16765,JAM,JAM_HEAVY_TRAFFIC,05/15/2022 09:40:02,,,4 צפון,,3,0,5,,,39,0,5,1652608382385,189523.51999999955,675668.5299999993
16766,ROAD_CLOSED,ROAD_CLOSED_CONSTRUCTION,05/15/2022 09:36:24,,תל אביב - יפו,אחד העם,,1,0,5,,,57,0,5,1652608382385,179117.66000000015,663981.2599999998
16767,ROAD_CLOSED,ROAD_CLOSED_EVENT,04/22/2022 12:08:21,,תל אביב - יפו,שתולים,,1,0,0,,,0,0,9,1652608382386,180759.6799999997,661531.8699999992
16768,JAM,JAM_STAND_STILL_TRAFFIC,05/15/2022 09:27:25,,גבעת שמואל,דוד בן גוריון,,2,0,5,,,202,0,5,1652608382386,185615.83999999985,664818.4399999995
16769,JAM,,05/15/2022 09:42:51,,תל אביב - יפו,דרך נמיר,,2,0,5,,,171,0,5,1652608382386,180541.66000000015,668120.4800000004
16770,JAM,JAM_HEAVY_TRAFFIC,05/15/2022 09:41:10,,,6 דרום,,3,0,5,,,196,0,9,1652608382386,196794.75999999978,655769.8800000008
16771,WEATHERHAZARD,,05/15/2022 09:50:02,,,4 צפון,,3,0,5,,,31,0,5,1652608382387,183827.13999999966,659327.2699999996
16772,JAM,JAM_STAND_STILL_TRAFFIC,05/15/2022 09:28:55,,,57 מערב,,6,0,5,,,264,0,7,1652608382387,190518.58000000007,692268.7400000002
16773,JAM,JAM_STAND_STILL_TRAFFIC,05/15/2022 09:22:10,,,"ל-44 חולון (שד קוגל) יפו, רמלה",,4,0,5,,,75,0,5,1652608382387,179026.2000000002,660424.9499999993
16774,ROAD_CLOSED,ROAD_CLOSED_EVENT,05/05/2022 13:08:13,,תל אביב - יפו,רוני,,1,0,0,,,0,0,10,1652608382388,180468.24000000022,661860.9900000002
16775,JAM,JAM_HEAVY_TRAFFIC,05/15/2022 09:50:15,,,4 צפון,,6,0,5,,,9,0,5,1652608382388,190814.3200000003,689886.5500000007
16776,WEATHERHAZARD,,05/15/2022 09:50:03,,,ל-5 תל אביב,,4,0,5,,,267,0,6,1652608382388,193425.38999999966,669272.0500000007
16777,ACCIDENT,ACCIDENT_MINOR,05/15/2022 09:50:56,,חולון,המרכבה,,2,0,5,,,359,0,5,1652608382389,182012.0,657706.1199999992
16778,ROAD_CLOSED,ROAD_CLOSED_EVENT,11/16/2021 06:00:01,,תל אביב - יפו,בן סרוק,,1,0,0,,,0,0,10,1652608382389,179748.33000000007,666135.5099999998
16779,JAM,JAM_HEAVY_TRAFFIC,05/15/2022 09:21:38,,גבעת שמואל,,,2,0,5,,,246,0,5,1652608382389,186170.75999999978,664942.3100000005
16780,JAM,JAM_STAND_STILL_TRAFFIC,05/15/2022 09:38:26,,,6 דרום,,3,0,5,,,201,0,10,1652608382390,199460.66999999993,685670.0500000007
16781,ROAD_CLOSED,ROAD_CLOSED_EVENT,05/04/2022 18:24:21,,יהוד-מונוסון,,,1,0,0,,,0,0,9,1652608382390,189608.8799999999,659721.5999999996
16782,ROAD_CLOSED,ROAD_CLOSED_EVENT,03/07/2022 21:14:58,,תל אביב - יפו,לוינסקי,,17,0,0,,,0,0,10,1652608382390,178626.95999999996,663024.7799999993
16783,ROAD_CLOSED,ROAD_CLOSED_EVENT,12/09/2021 18:41:55,,יהוד-מונוסון,תמר,,1,0,0,,,0,0,10,1652608382391,188285.58999999985,659377.2899999991
16784,JAM,JAM_STAND_STILL_TRAFFIC,05/15/2022 09:15:15,,,6 צפון,,3,0,5,,,51,0,10,1652608382391,190522.65000000037,646527.2100000009
16785,WEATHERHAZARD,HAZARD_ON_ROAD_CONSTRUCTION,02/07/2021 05:00:00,חסר מידע,,,,0,0,0,,,0,0,10,1652608382391,178825.86000000034,665089.1799999997
16786,WEATHERHAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,05/15/2022 09:50:25,,,1 מזרח,,3,0,5,,,128,0,6,1652608382391,191437.71999999974,653596.1199999992
16787,JAM,JAM_STAND_STILL_TRAFFIC,05/15/2022 09:45:49,,,20 איילון צפון,,3,0,5,,,6,0,6,1652608382392,177658.66000000015,657558.8900000006
16788,ROAD_CLOSED,ROAD_CLOSED_EVENT,04/22/2022 12:08:20,,תל אביב - יפו,שתולים,,1,0,0,,,0,0,7,1652608382392,180759.6799999997,661531.8699999992
16789,JAM,JAM_STAND_STILL_TRAFFIC,05/15/2022 09:22:34,,,1 מערב,,3,0,5,,,343,0,10,1652608382392,194020.3099999996,646218.3800000008
16790,WEATHERHAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,05/15/2022 09:48:38,,,5 מזרח,,3,0,5,,,113,0,10,1652608382393,187877.95999999996,669644.6699999999
16791,JAM,JAM_STAND_STILL_TRAFFIC,05/15/2022 09:30:02,,נתניה,57 מזרח,,6,0,5,,,95,0,5,1652608382394,189072.41000000015,692231.9700000007
16792,JAM,JAM_HEAVY_TRAFFIC,05/15/2022 09:40:19,,,431 מערב,,3,0,5,,,338,0,5,1652608382394,177193.75,653197.3599999994
16793,JAM,JAM_HEAVY_TRAFFIC,05/15/2022 09:27:57,,תל אביב - יפו,יגאל אלון,,2,0,5,,,10,0,5,1652608382395,180586.61000000034,663774.1099999994
16794,JAM,JAM_STAND_STILL_TRAFFIC,05/15/2022 09:39:22,,גבעת שמואל,זבוטינסקי,,2,0,5,,,9,0,6,1652608382395,185988.7000000002,663928.7799999993
16795,JAM,JAM_HEAVY_TRAFFIC,05/15/2022 09:23:58,,חולון,שד לוי אשכול,,2,0,5,,,25,0,8,1652608382395,178957.88999999966,660088.0999999996
16796,JAM,JAM_STAND_STILL_TRAFFIC,05/15/2022 09:36:03,,פתח תקווה,דרך שלמה שמלצר,,2,0,5,,,269,0,6,1652608382395,186059.95999999996,667488.1500000004
16797,ROAD_CLOSED,ROAD_CLOSED_EVENT,12/13/2021 12:51:07,,תל אביב - יפו,הר ציון,,2,0,0,,,0,0,10,1652608382395,179177.2000000002,662945.9700000007
16798,JAM,JAM_HEAVY_TRAFFIC,05/15/2022 09:37:16,,,6 דרום,,3,0,5,,,189,0,9,1652608382395,196043.2000000002,678016.0600000005
16799,ROAD_CLOSED,ROAD_CLOSED_EVENT,04/06/2022 19:51:28,,אור יהודה,,,1,0,0,,,0,0,10,1652608382396,186004.13999999966,659312.2799999993
16800,ROAD_CLOSED,ROAD_CLOSED_EVENT,02/03/2022 09:20:12,,תל אביב - יפו,,,2,0,0,,,0,0,10,1652608382396,179075.4500000002,663147.9499999993
16801,JAM,JAM_HEAVY_TRAFFIC,05/15/2022 09:48:59,,,,,4,0,5,,,106,0,6,1652608382396,180977.33000000007,650830.0500000007
16802,ROAD_CLOSED,ROAD_CLOSED_EVENT,02/20/2022 19:00:02,,אור יהודה,דוד אלעזר,,1,0,0,,,0,0,10,1652608382396,187498.5599999996,659374.9499999993
16803,JAM,,05/15/2022 09:44:29,,פתח תקווה,,,2,0,5,,,244,0,5,1652608382397,187844.49000000022,668712.3100000005
16804,ROAD_CLOSED,ROAD_CLOSED_EVENT,02/06/2022 09:05:17,,תל אביב - יפו,שד ירושלים,,2,0,0,,,0,0,10,1652608382397,177386.4299999997,662058.9399999995
16805,JAM,,05/15/2022 09:34:05,,,443 מערב,,6,0,5,,,290,0,6,1652608382398,198964.75999999978,649338.8399999999
16806,JAM,,05/15/2022 09:24:10,,,471 מערב,,3,0,5,,,263,0,8,1652608382398,187661.91000000015,664253.25
16807,ROAD_CLOSED,ROAD_CLOSED_EVENT,02/03/2022 09:20:12,,תל אביב - יפו,,,2,0,0,,,0,0,10,1652608382398,179107.7000000002,663112.9000000004
16808,JAM,JAM_STAND_STILL_TRAFFIC,05/15/2022 09:29:52,,תל אביב - יפו,הרצל,,2,0,5,,,353,0,5,1652608382399,178500.75999999978,662947.8599999994
16809,JAM,JAM_STAND_STILL_TRAFFIC,05/15/2022 09:36:40,,רמת גן,מקס ואנה ווב,,2,0,5,,,181,0,6,1652608382399,185533.78000000026,664022.0999999996
16810,ROAD_CLOSED,ROAD_CLOSED_EVENT,02/24/2022 16:37:58,,חולון,אילת,,2,0,0,,,0,0,8,1652608382399,177947.29000000004,658711.3100000005
16811,JAM,JAM_MODERATE_TRAFFIC,05/15/2022 09:44:05,,בני ברק,"רש""י",,1,0,2,,,7,0,5,1652608382400,184577.08999999985,665602.0500000007
16812,JAM,JAM_STAND_STILL_TRAFFIC,05/15/2022 09:41:18,,גבעת שמואל,זבוטינסקי,,2,0,5,,,12,0,6,1652608382400,186007.91999999993,664030.5099999998
16813,JAM,JAM_STAND_STILL_TRAFFIC,05/15/2022 09:48:28,,,4 צפון,,3,0,5,,,73,0,5,1652608382400,178697.03000000026,651710.8200000003
16814,JAM,JAM_STAND_STILL_TRAFFIC,05/15/2022 09:26:33,,,20 איילון צפון,,3,0,3,,,51,0,5,1652608382401,179216.20999999996,660629.3900000006
16815,JAM,JAM_STAND_STILL_TRAFFIC,05/15/2022 09:50:39,,,562,,7,0,5,,,179,0,6,1652608382401,193675.6200000001,688756.1400000006
16816,JAM,JAM_STAND_STILL_TRAFFIC,05/15/2022 09:22:07,,,4 דרום,,3,0,5,,,190,0,7,1652608382401,185611.95999999996,666948.0299999993
16817,WEATHERHAZARD,HAZARD_ON_ROAD_CAR_STOPPED,05/15/2022 09:50:24,,,57 מערב,,6,0,5,,,275,0,7,1652608382402,189441.45999999996,692209.9499999993
16818,ROAD_CLOSED,ROAD_CLOSED_EVENT,04/12/2022 08:45:04,,רמת השרון,הנצח,,1,0,0,,,0,0,10,1652608382402,185861.98000000045,672598.8100000005
16819,JAM,,05/15/2022 09:27:21,,,4 דרום,,3,0,5,,,192,0,5,1652608382403,189689.75,676294.5600000005
16820,JAM,JAM_STAND_STILL_TRAFFIC,05/15/2022 09:17:09,,,6 דרום,,3,0,5,,,184,0,10,1652608382404,201351.58000000007,690615.5299999993
16821,ROAD_CLOSED,ROAD_CLOSED_EVENT,02/06/2022 09:05:17,,תל אביב - יפו,שד ירושלים,,2,0,0,,,0,0,10,1652608382404,177419.7000000002,662364.0999999996
